# wavelength flux variance
4216.764647049511 129.91466352781154 106.94810449158763
4216.809817094373 140.78587384950393 106.34617158197021
4216.8549876231045 150.823187064066 107.55106976222011
4216.900158635696 152.0764047299412 104.61385166667155
4216.945330132168 156.5248329767913 106.75800642265084
4216.990502112517 163.78150779815206 107.01656416979023
4217.035674576742 173.1483672188317 109.79756312689013
4217.080847524862 162.03828472490395 117.01043996610507
4217.126020956868 165.24811819163685 112.70022506268162
4217.171194872781 161.303820027525 109.43953477702803
4217.216369272596 146.13518931090235 112.07641698184234
4217.261544156313 144.76275118229339 111.54026731973181
4217.306719523952 148.6632982245509 118.29331672358857
4217.351895375509 159.0696582952417 123.74011502543432
4217.397071710984 167.85820300825543 117.42098517666824
4217.442248530396 165.85394737806652 112.27772691705074
4217.487425833735 157.2546549365897 108.64051510706838
4217.532603621021 168.31667868611024 117.31146462529121
4217.5777818922525 149.6085829668673 113.85616747429926
4217.622960647427 176.9187060981349 113.40675774336148
4217.668139886564 134.37924478847884 133.2233462551666
4217.713319609655 105.06673884050942 118.70541709378028
4217.7584998167185 124.65705046133817 120.13819879143654
4217.803680507754 116.54767372846037 124.27550111004508
4217.848861682757 137.84566999487555 120.97799845193383
4217.894043341749 144.7699453726635 125.70052077186699
4217.939225484729 128.92420666115547 125.48098261270245
4217.984408111693 127.10183150035901 114.84421001163962
4218.02959122266 141.62447801981276 115.05411460739818
4218.074774817623 137.2893551741528 121.30025343033714
4218.1199588966 156.69882514921582 118.06352092842057
4218.16514345959 154.98370925796783 112.94224345911772
4218.21032850659 144.17491007337546 113.00134645264575
4218.255514037621 153.57348163076685 111.4168999385945
4218.300700052671 156.06731039367943 107.6724225357246
4218.345886551763 158.7268785204398 106.0303805787791
4218.391073534894 147.9135382477124 109.61806678762588
4218.43626100206 133.12145988475 116.48519983388093
4218.481448953283 154.74319195310412 121.10253342224922
4218.526637388559 158.75328308912646 121.11940185139828
4218.571826307887 152.8684491020563 109.0045779761591
4218.617015711287 169.58102134995713 116.42720704329768
4218.66220559875 175.70824735531463 112.26647432030785
4218.707395970295 167.61682852378368 108.67581401651829
4218.752586825919 160.8848201798182 110.33337808612185
4218.797778165621 173.26084263488843 115.86796754453117
4218.84296998942 143.59974336851735 123.03156561955096
4218.888162297309 164.2390727940066 126.74677940081567
4218.933355089304 158.88634862179458 126.03245446551584
4218.978548365406 151.24911701931555 130.79067762539293
4219.0237421256115 159.26838482758652 128.57345474452305
4219.068936369941 154.0391748681564 142.01742746563744
4219.114131098391 174.9090080432981 125.18846722440607
4219.159326310961 164.44126196061922 115.95215343080294
4219.20452200767 169.24292610362377 123.35322230871112
4219.249718188508 155.61456094986124 127.3247459246321
4219.294914853496 162.90093419387094 119.95272894336125
4219.340112002632 169.61896233109945 107.29572111425067
4219.385309635912 162.36712950164264 120.28531874936182
4219.430507753357 163.39594858890777 112.39665605430518
4219.475706354966 139.31706270226653 112.79268229277073
4219.520905440735 127.25026950907043 112.7698436655033
4219.566105010685 93.8301297608392 104.21690556544063
4219.6113050648055 50.8094272046546 97.04454074154462
4219.656505603118 47.35282761933936 99.47625225077483
4219.7017066256185 98.06112937933165 110.24164776451236
4219.746908132305 130.98347850572569 111.99563801485067
4219.7921101232 133.1727445435417 115.98499939216823
4219.837312598291 131.6464370927278 122.95544041934006
4219.882515557599 148.50849129597418 115.26625116084857
4219.927719001121 150.331884708191 115.94534735724066
4219.972922928856 153.05014666807807 110.78969171822565
4220.018127340824 143.3937055206428 114.39568284363969
4220.063332237015 153.35385541373654 110.7073886325681
4220.108537617449 149.06150596061548 107.56570651932701
4220.153743482123 147.91338769215812 104.15023285418783
4220.198949831036 113.02499974317752 104.84961709616086
4220.2441566642065 73.1052239170187 101.89098293533912
4220.289363981635 42.165879394555915 93.79482529758822
4220.334571783316 71.0627709050813 88.48354044229069
4220.379780069272 115.19202692204104 107.05064393140837
4220.424988839492 161.40957241909842 123.25064289423773
4220.470198093996 152.92481369503105 126.61513858557487
4220.515407832782 149.1191112590707 125.40756987603828
4220.560618055849 160.41129417633152 123.99988447924818
4220.605828763216 162.41204763810697 121.21260110518459
4220.651039954881 152.3597880626152 121.69967361448414
4220.69625163084 153.09559096834272 117.86399237616246
4220.741463791116 150.00609185284472 126.43733298324905
4220.786676435697 146.128051531853 125.25184655470702
4220.831889564604 146.80705142355652 135.64542781549463
4220.877103177835 138.9441921318244 139.4225533822358
4220.922317275388 154.50887900298844 130.7043605991145
4220.967531857282 152.22708239014221 142.0412749624675
4221.012746923508 171.27190601050953 137.50449278919965
4221.057962474085 176.84318906525206 120.12071658705344
4221.103178509013 155.40312116329704 122.60354695846927
4221.148395028287 172.58834036679227 127.83652571819965
4221.19361203193 150.78358320607495 129.47122882802603
4221.238829519937 144.5548979515639 126.66198721568428
4221.284047492308 112.50040567120281 103.18000615425852
4221.329265949061 104.98041214199348 116.11714906584307
4221.374484890187 100.82038574705548 108.87999821919307
4221.419704315707 144.1163450923911 115.43576633521498
4221.464924225619 156.05790245354208 108.39729128452302
4221.510144619919 152.20033384012532 115.89016972013191
4221.555365498628 130.80616071800128 115.65027153180749
4221.600586861737 114.35675038446092 108.41796403873776
4221.645808709264 113.45293464178408 108.13582566603192
4221.6910310412095 116.98352120528736 114.93439496992967
4221.736253857569 132.5757533357132 123.79862603354523
4221.7814771583635 150.0441455797021 124.24284369630867
4221.82670094359 150.25023195375778 128.8402022209015
4221.871925213249 162.23844741536786 132.78769317538772
4221.917149967357 135.38058727157235 135.39832752521502
4221.962375205905 140.40782531879617 122.72628631558985
4222.007600928915 152.61820869806644 116.92379805386007
4222.052827136384 146.20747348462527 129.36169819103435
4222.098053828308 157.71813771100673 121.27074177202498
4222.14328100471 138.39006059877389 121.74789832470843
4222.1885086655775 158.13706509880632 120.04997184087809
4222.233736810932 153.2858506884241 118.31343049152747
4222.278965440772 159.66660873458952 125.77516626541241
4222.3241945550935 140.19702195538252 127.76914482422275
4222.369424153917 124.29389307036222 141.89034526667393
4222.414654237242 148.60982167226098 132.071899605308
4222.459884805064 151.58648713907044 133.93911432877886
4222.505115857403 138.7987497382619 134.75370852814197
4222.550347394252 128.8728753758529 138.57148304038938
4222.595579415628 152.9897965662246 125.87918172223323
4222.640811921531 144.8227591834664 136.10837547435747
4222.686044911958 155.67847754586128 127.28082622827327
4222.731278386927 126.93044939850847 122.69946345529422
4222.776512346432 129.21080807634007 118.24825630963299
4222.821746790491 118.88218175057224 108.73785625548686
4222.866981719102 127.91299684642871 112.80128790258583
4222.912217132262 145.89047769912807 113.74348761222596
4222.957453029993 147.271628436772 120.59772671866843
4223.002689412291 137.75586233691428 126.25602971295164
4223.047926279154 140.8035471447483 123.25801507400098
4223.093163630603 142.2832952525375 123.1691294034935
4223.138401466628 135.1645997223382 114.46135436561536
4223.1836397872485 150.58225264909646 117.48047717171215
4223.228878592462 155.43940327442579 123.8360674154453
4223.274117882268 149.9839784707396 128.31557095058375
4223.319357656685 154.99909495606622 124.55219479938533
4223.364597915703 151.8033932092372 108.3369094444213
4223.409838659342 128.9129069031108 110.82897568678611
4223.455079887603 89.81652607785476 106.38445008086772
4223.500321600479 113.8763662504486 114.39200491901515
4223.545563797993 144.4826574075776 123.46270535338319
4223.590806480142 158.01734023138198 114.89227944104765
4223.636049646924 152.5649947201253 128.47249657847075
4223.681293298359 152.4252517044243 137.63274694614614
4223.726537434438 151.6546135079578 133.34159285998592
4223.77178205518 166.8806974737369 127.41326375386355
4223.817027160582 144.72887059029844 137.19458395108242
4223.862272750644 153.64273963989535 140.97041523639203
4223.907518825384 160.7182189860696 133.59640538879427
4223.952765384793 157.08797004386298 130.04414314726347
4223.998012428891 153.05455559935763 128.393244697413
4224.043259957677 158.94061823639086 127.98255574219404
4224.088507971148 158.23363163179667 124.88073028645869
4224.133756469323 157.81796434158667 116.67928753120236
4224.179005452201 166.63658420295118 109.75835257131756
4224.224254919779 178.10555855786362 114.62958946495314
4224.269504872078 162.74875349799905 122.73723814436552
4224.314755309087 147.65036992524995 122.358678246615
4224.360006230827 140.46955537856516 125.135560767781
4224.405257637295 138.76732747306073 113.27978435511285
4224.45050952849 130.3475096976773 108.23605294484476
4224.495761904432 145.9356274316869 109.35943480625794
4224.541014765109 159.2289151202055 114.70307657637132
4224.586268110545 170.64558617595532 118.58936417376579
4224.631521940733 149.17092034244584 110.51206339423679
4224.676776255675 140.80771275666928 123.66900768333045
4224.7220310553885 158.22647032847394 122.06996700528082
4224.767286339872 144.8696001622721 124.06704770801032
4224.812542109124 145.16671792473244 129.16335415797602
4224.857798363164 169.42734008675058 122.3743917013763
4224.903055101981 164.09822967788423 121.06087907038848
4224.948312325598 164.08182711012662 127.68955765673104
4224.993570034009 164.5153848984917 135.32991455009233
4225.038828227215 162.73320828735507 130.43187825832914
4225.084086905235 161.99390997874124 125.24264859704381
4225.129346068066 162.14635580838166 129.47707686916016
4225.174605715707 164.01522821503494 127.55861889742327
4225.2198658481775 183.27037189826794 123.92699871369337
4225.265126465468 154.75072376385924 129.36528425813626
4225.310387567598 151.37217166872148 122.80928185553057
4225.355649154565 144.05427013880004 132.2668562291955
4225.4009112263675 146.31436707169792 129.95800205476039
4225.446173783026 151.08109228800558 128.72022735723831
4225.49143682453 156.4221994637039 129.86114632367003
4225.5367003509 154.7908583500181 123.53692310827394
4225.581964362133 134.96902364634977 120.09339347013518
4225.627228858228 137.57058207871725 118.50349198882525
4225.6724938392035 141.2307175700816 111.73902100113811
4225.717759305058 147.3173317464299 112.50630131805532
4225.763025255791 140.09842252276363 129.50908475612917
4225.80829169142 153.02618621697246 120.4830470543804
4225.853558611936 164.89647058791147 115.99405161857119
4225.898826017359 156.62394227449727 114.2506265104101
4225.9440939076885 161.26317384141205 115.18816528223373
4225.98936228292 151.32322913310935 113.86646458333333
4226.034631143075 154.30580778121316 118.85975818007448
4226.079900488142 162.82937271010923 115.50599410127063
4226.125170318143 158.29134180161435 119.80049398072714
4226.1704406330755 124.76848555628763 107.83454895081384
4226.215711432937 131.3107132666411 117.91605133811639
4226.260982717747 121.70900389542491 102.55849614949045
4226.306254487504 84.54732974653662 105.222685121876
4226.351526742204 85.03901389141403 99.76617567676568
4226.39679948187 108.45532708471083 110.0099742136063
4226.442072706491 150.35785536016988 110.96467193536914
4226.4873464160855 181.81293794150116 117.49394360752235
4226.532620610654 151.85622366505478 127.01311391285259
4226.577895290192 146.16276380648736 123.78741190022623
4226.623170454721 143.33565191327673 121.41083064329456
4226.6684461042305 171.48331548714793 111.96238816183696
4226.713722238741 160.6188204749559 118.59350250342136
4226.7589988582495 168.999498342723 117.75301622596568
4226.804275962755 143.73793738862454 117.75480392694834
4226.849553552277 151.7847285534238 108.59257345369781
4226.894831626813 158.40864863558676 112.61332957155518
4226.940110186361 167.65073568642853 109.70430959761171
4226.985389230941 164.43992858316102 110.21992301327498
4227.030668760543 157.47735627107568 112.19112842446559
4227.075948775188 145.13246130717022 111.22607381464269
4227.121229274873 125.28074585981373 108.08683545753983
4227.166510259596 134.37101133120225 101.43913561869181
4227.211791729377 133.64401681615644 100.35041468466277
4227.257073684207 134.71991252986143 102.27682807572374
4227.302356124104 151.1621812610537 105.89850241493959
4227.347639049069 151.58662398219155 106.71072795840833
4227.392922459097 172.1756312363438 100.10305737788296
4227.438206354208 180.22838005483536 97.9735001173104
4227.483490734402 139.9108488538036 108.96911298452126
4227.528775599675 141.73857754121298 100.43897501075712
4227.574060950047 114.92562363790996 102.843817075853
4227.61934678551 112.93153309881548 104.38134782065679
4227.664633106082 107.34409337705883 106.13062390237023
4227.709919911763 133.55541969205166 108.25106199028617
4227.755207202548 145.97305907482382 117.15605165698544
4227.80049497846 145.14105419263115 119.80547987407674
4227.845783239487 149.0882305847698 123.17168868755834
4227.89107198565 153.6027550877856 128.8067350564837
4227.936361216947 156.55276069364842 125.84989291920805
4227.981650933375 163.24652783781886 129.82043547050057
4228.026941134955 162.27617943847702 122.19314090338169
4228.072231821684 170.55189270991295 121.25136084637215
4228.117522993561 170.4926933147911 120.6969249956772
4228.162814650604 154.8611812018509 118.24813397767326
4228.208106792805 135.06274486598056 114.91393421627045
4228.253399420183 121.5742238695841 110.49637223349696
4228.298692532737 114.06487431617772 120.24548126298247
4228.343986130463 136.54772917455338 121.99253694270531
4228.389280213383 160.13510264039002 121.23315981798767
4228.434574781486 157.40075038568077 128.9010809488416
4228.479869834793 158.19750219540063 125.00188369372252
4228.525165373301 159.21296448284536 123.66142446663902
4228.570461397008 146.8026504657668 123.97105207527518
4228.6157579059345 142.37160902444748 124.98178430671214
4228.661054900078 149.51990402524268 122.63959328265373
4228.706352379435 147.98039036990923 122.66810258627201
4228.751650344027 161.45207116465244 125.94798105843392
4228.796948793845 161.1557925228057 115.44167050219897
4228.842247728908 145.73617138467083 117.68666419204249
4228.887547149213 130.320018053586 121.18830712288826
4228.932847054759 119.83523563775195 110.02009482147865
4228.978147445566 112.50584802559288 110.9585040061835
4229.023448321624 110.24741754163215 127.59356240573612
4229.068749682952 139.78027514464276 123.14937944604638
4229.11405152955 154.78831482138764 131.42831444605562
4229.159353861414 155.70160895844896 130.73942372826045
4229.204656678565 148.43396665296308 135.8149969822156
4229.249959981001 163.40458231701658 130.54419873049926
4229.295263768718 156.50919585482626 128.38701114945937
4229.340568041738 150.40138678307332 126.48624595571302
4229.3858728000505 152.4531570569145 117.86270925453239
4229.431178043676 164.1621158587928 112.41537166834381
4229.476483772611 145.21558833806418 114.89547667679557
4229.521789986855 127.37282633071617 104.6074227055978
4229.567096686427 110.88973227578117 117.35352959953052
4229.612403871325 133.25165082904678 112.84562051150965
4229.657711541547 146.63603377893 118.52214840161811
4229.703019697113 160.26685067545458 124.02711605333245
4229.7483283380125 152.13854904228333 114.08313947975527
4229.793637464267 164.82404576852676 110.0887449670942
4229.838947075873 160.9588730416539 112.04571903325261
4229.884257172829 159.08495186164055 113.09654452363331
4229.9295677551545 162.54299756569839 127.11932915658583
4229.974878822841 158.13918745433998 123.7980506370568
4230.020190375907 133.8788783562866 119.36148340695205
4230.065502414352 136.44826340324383 112.51556366995975
4230.110814938172 145.33683513833572 110.18080879073875
4230.156127947387 149.40157975099746 109.8782347698134
4230.201441441989 147.84603132441546 117.12165343513685
4230.246755421998 145.5214563268055 116.32684521308192
4230.29206988741 154.66154101597536 113.20986678953945
4230.337384838224 163.07303181679995 109.15679244642435
4230.382700274461 150.98207531538148 117.23910288909686
4230.428016196116 155.3453574874113 110.51706796582941
4230.473332603189 130.02175267675898 107.70997119801665
4230.5186494957 101.751279324804 99.13137244263538
4230.5639668736385 93.7643948056462 105.3492628123309
4230.609284737025 106.33113735948824 98.8817721772068
4230.654603085856 119.25440224624545 108.26808415785541
4230.699921920132 101.24287376586616 104.09740169904143
4230.74524123987 84.04864641508304 90.78323827070523
4230.79056104507 55.602355720642585 88.28005629407515
4230.835881335729 42.34797708203811 88.60933969228331
4230.8812021118665 37.97734444002639 92.08211797310541
4230.926523373474 64.16604412591322 93.32133551916066
4230.971845120571 115.11728729499879 98.48911403177419
4231.017167353155 121.60194049488493 104.63016729234612
4231.062490071224 149.95841435120397 104.80717503488411
4231.107813274797 145.2982584622555 122.15213963881261
4231.153136963867 144.71688028328185 118.15237069131446
4231.198461138451 134.1855719367908 119.47506074489691
4231.24378579855 145.6280678612983 118.80071206666395
4231.289110944159 159.72505700873512 117.72635122888101
4231.334436575299 154.16837969688711 113.31962644813042
4231.379762691968 146.55926447847477 113.45290983808269
4231.425089294164 126.82550588144974 104.4950302167047
4231.470416381905 97.4348206621099 100.74249605916093
4231.515743955185 83.72887115233466 97.3414370853272
4231.561072014021 85.75861223217613 99.99631750027771
4231.606400558412 121.35822260515724 101.76103893134716
4231.651729588356 142.0297115894536 104.73047958350575
4231.697059103872 141.03137702276885 112.62276509222215
4231.742389104951 145.8655931361807 116.08144044195016
4231.7877195916135 168.0331736553704 119.01179307445055
4231.833050563857 148.7816299037321 132.7571639579469
4231.878382021679 159.43705132687245 115.4738893886509
4231.9237139650995 150.00290814549027 115.92039515107894
4231.969046394116 161.6052872718116 114.09209177050258
4232.014379308727 159.82011817094602 110.8012684216061
4232.059712708953 152.63730526573025 115.95316068432051
4232.105046594783 144.65139172615454 123.26349367006794
4232.150380966238 157.97451564406344 123.61889724952528
4232.195715823315 160.64479793274964 124.60590107200727
4232.241051166013 157.2198645058263 127.20701812423454
4232.28638699435 146.1242156450124 123.95870705773852
4232.331723308319 124.9832719710077 121.8624711636346
4232.377060107938 132.07034482854 135.94172265970664
4232.422397393206 128.71271081022394 127.0740417383102
4232.467735164119 140.8372622399554 120.28248246019446
4232.5130734207 147.72858126927915 115.4611564528045
4232.558412162944 152.375342531283 124.85042408177723
4232.6037513908495 153.59332016395595 118.79034502926163
4232.6490911044375 156.75726877601886 120.28712582389427
4232.6944313036975 147.87522084697048 115.09604107094977
4232.739771988649 160.49612623431824 112.31482286883808
4232.785113159292 139.47195658965697 106.60689389365956
4232.830454815623 147.81113765071416 110.9209780784464
4232.875796957661 160.21135525798 107.89403107745404
4232.921139585397 141.94103446677977 113.94630596462154
4232.966482698853 147.6357508198997 113.1166728908561
4233.011826298023 157.59571689747048 98.8906637392255
4233.057170382908 134.81572665164916 110.53956356544514
4233.102514953527 148.4332409852076 105.15775136050355
4233.147860009877 154.38232916554918 97.95638020653725
4233.193205551957 158.8358809207051 104.13426132934292
4233.238551579787 160.6013690861379 110.75900095099469
4233.283898093357 155.57652588823146 106.94837445908719
4233.329245092686 162.42806420112342 102.84059037845049
4233.374592577773 168.44516069970007 109.54181740598803
4233.419940548615 167.43224643939573 107.66208992389049
4233.465289005234 153.82322873668627 106.0551851070283
4233.510637947617 159.8818480438697 97.34437986767445
4233.5559873757875 151.01541059751014 99.91046471377966
4233.601337289741 122.09750348753983 102.65707818991945
4233.6466876894765 135.49301059372038 95.74866317789478
4233.692038575014 154.88645839708727 100.57267492433645
4233.73738994635 159.56834962892836 107.46622356828111
4233.782741803483 167.44247322416768 103.44106168490629
4233.828094146434 116.93141902331112 107.26504910579469
4233.873446975192 127.64333169161267 92.6042788562953
4233.918800289777 110.1219129297634 91.18056116725764
4233.9641540901885 123.65003829771773 85.62005004839942
4234.009508376423 111.15159932990579 89.90967294015483
4234.0548631485 120.57340483870568 96.80340489689674
4234.100218406411 131.21851338070596 107.89969733692199
4234.145574150175 140.2243586025298 108.51893196562715
4234.190930379791 150.17219246005686 111.63541358400043
4234.236287095257 153.50756692214532 113.27664717719101
4234.2816442965905 137.0114005597987 114.37640307460617
4234.327001983792 151.26745624420838 111.77363411175888
4234.372360156858 159.21649677896735 104.79722814577006
4234.417718815809 141.24456248840886 112.13972641366276
4234.463077960635 157.49568934635948 112.49331504142602
4234.508437591357 147.8031071201698 113.65264831152597
4234.553797707971 150.0750086084433 120.14078661437549
4234.599158310476 163.77990677158982 111.4301462833178
4234.644519398893 136.82547943046484 125.26296963435054
4234.68988097321 147.08200772987928 118.71265508846083
4234.735243033449 134.89477438281594 129.3891758706311
4234.780605579606 142.5737795685232 118.6126962743495
4234.825968611681 156.27923367812014 114.2960498070121
4234.871332129692 161.72310805275762 114.47615787852936
4234.916696133638 150.0370871100141 119.92857142506449
4234.962060623517 144.53547220285543 123.70399676137474
4235.007425599348 142.83444561036126 121.66897273517635
4235.052791061122 122.25900367426021 108.91828334008422
4235.098157008859 124.610586657027 92.23412895888093
4235.143523442556 97.15900611833585 93.52838192192444
4235.188890362212 111.6888930367099 94.86070909644393
4235.234257767846 142.89690256470533 105.13238076326964
4235.279625659457 161.2753918097922 110.99423422456375
4235.324994037042 160.56296338081648 109.37340985274477
4235.370362900621 163.54881110775213 104.04494631124795
4235.415732250185 167.8407910933887 100.41403200425992
4235.461102085753 156.46510885048352 109.20828979633883
4235.506472407324 155.19292892816316 106.5376118581579
4235.551843214895 147.49509697159954 110.23496838891337
4235.597214508485 150.22289689123676 102.68862699835871
4235.642586288086 148.65637924179947 100.35450031305777
4235.687958553718 147.35533681166243 94.41140646600371
4235.733331305379 139.01466963408947 95.66818576753889
4235.778704543065 124.440031869482 94.00520577478272
4235.824078266798 141.71119322130062 90.78824923062335
4235.869452476575 152.30108076481625 96.9974989093459
4235.914827172393 163.10957636808388 94.5233452671671
4235.960202354274 159.38869375480175 91.68437516918381
4236.005578022206 152.2162772006795 102.92011685223605
4236.05095417621 149.57665916631495 99.01730439213513
4236.096330816285 156.26359464077103 94.607932313691
4236.141707942428 156.66628542012643 98.63468625604237
4236.187085554659 153.78677683039663 101.59252326031621
4236.232463652967 167.24519102788182 96.95939521265296
4236.277842237374 172.9993569841233 97.84682984495232
4236.323221307877 160.81943663491282 97.4563786885625
4236.3686008644745 155.72180203665118 98.11847311180986
4236.413980907185 152.20954148969213 103.6379808358543
4236.459361436007 151.51818988594192 97.09452314579107
4236.504742450939 139.3567194582297 95.32130291255908
4236.550123952001 143.0571571104492 103.05546093650668
4236.595505939182 150.52382532742985 99.53728223866837
4236.640888412503 153.55319968799085 100.1981554655455
4236.686271371962 148.256691360972 106.87338097969166
4236.731654817557 154.9295882695871 96.85866508966758
4236.7770387493065 160.67595179726993 89.79524111251834
4236.822423167203 146.57801425002734 90.01145525875887
4236.867808071264 140.80626189216716 94.87025415102055
4236.913193461491 129.48922059982098 94.2990775014697
4236.958579337877 134.43111860822276 94.89059391105634
4237.003965700446 122.53072834708446 86.72962720943883
4237.049352549195 131.671750699026 89.36900719830356
4237.09473988412 134.00308111101066 90.77028752840512
4237.140127705243 139.42012735792272 83.58518266936834
4237.185516012553 125.05006868065703 95.52581951039889
4237.230904806071 92.3067409306887 85.70187447784315
4237.276294085794 79.74065141782862 77.55051101837351
4237.32168385172 84.43049707643365 87.20056940074335
4237.36707410387 113.2248350679878 98.21105402688055
4237.412464842234 139.17530515012956 106.99725813669072
4237.457856066831 150.84113996608636 113.12879301238247
4237.503247777659 159.21028680951434 115.7245927072472
4237.548639974717 157.8797559816685 110.68481702221636
4237.594032658024 139.76979864852598 111.128828382176
4237.639425827579 108.65062758010046 102.1474758094284
4237.684819483377 73.27281887308389 96.5119845515906
4237.730213625441 72.45705532331539 83.2388001050251
4237.775608253761 109.7769144390747 91.95061069647276
4237.821003368355 106.89196090446181 103.96865886838724
4237.866398969223 149.0252310008737 105.11790543822292
4237.911795056361 167.79735255799324 93.51632803997451
4237.957191629791 153.84649901216883 103.03746372452575
4238.002588689502 149.3862350446852 91.75596468728469
4238.047986235514 165.36592381190286 87.23201976413374
4238.093384267826 159.07675743681727 93.46295042041079
4238.138782786435 159.01815925025863 101.88852095358415
4238.18418179136 153.4463003592033 101.68936061459998
4238.2295812826005 162.65110761473392 97.15747617975647
4238.274981260153 164.8512563070404 102.64863474501671
4238.320381724039 152.89792322330376 99.96822669179612
4238.365782674247 152.5661416708367 101.49309945926045
4238.411184110799 146.06969109236638 97.06409710271053
4238.456586033692 153.69261280819964 98.40556368192345
4238.501988442923 153.43185726243533 97.56861728846235
4238.547391338512 147.855546570683 101.55202849950201
4238.592794720452 156.28815970636023 103.82838129144153
4238.638198588759 173.12741214131162 97.40026411917495
4238.683602943434 163.44564051966861 98.23532254385151
4238.729007784474 154.28863837751518 92.44570583095704
4238.774413111899 165.83152284469057 94.7021434274933
4238.8198189257055 160.25021118749524 88.40642674659718
4238.865225225893 162.6356320867395 84.26978516448891
4238.91063201248 166.40932169936164 98.8107771973118
4238.956039285458 178.42072625861465 90.64315357214669
4239.001447044848 158.13666330254887 94.30080097887777
4239.046855290646 153.00290034068652 93.1481397867492
4239.09226402285 167.6118581016749 88.84607513392571
4239.13767324148 155.02601580180408 96.20198950083402
4239.183082946527 157.93134362845268 88.01393551828141
4239.228493138012 148.54244484719686 86.41284465378494
4239.273903815931 155.21751287417288 92.7053642813831
4239.319314980282 150.7233736079191 87.66711775502966
4239.364726631085 144.29447176429613 83.46395660882743
4239.4101387683395 139.24125174818687 87.22504497786393
4239.455551392041 152.86152568911712 90.23139443901808
4239.500964502212 140.74798116638712 92.54818723710434
4239.54637809884 156.61799815667823 90.08051260937663
4239.591792181947 159.89083970129627 90.9811767993458
4239.637206751531 153.80439451921296 96.3490906451302
4239.6826218075885 161.10110593658564 90.36978138972826
4239.728037350141 147.94842847219067 88.06897295548383
4239.7734533791845 154.75956326310043 88.01306872468264
4239.818869894718 144.21258895368084 84.06367986605021
4239.864286896762 156.6038229582178 87.17253126558974
4239.909704385304 153.34563836397416 93.26524789478658
4239.9551223603685 112.65129056660258 94.97036309180017
4240.00054082195 98.52352471609021 87.72867170170731
4240.045959770047 81.92194238089233 79.37982324620846
4240.091379204681 56.85430523329534 82.24692365131955
4240.136799125841 91.30404682620522 81.4430221468015
4240.182219533547 127.29949226914344 88.91518151715292
4240.227640427796 136.57625266437913 90.62041385995877
4240.273061808589 114.79866629138893 92.04833632329543
4240.318483675943 119.10072350221236 89.89177828374666
4240.363906029848 109.00898311160007 85.55901317654269
4240.409328870327 97.39699554702452 86.41255248185668
4240.4547521973755 126.05165170073236 90.05753918920355
4240.500176010992 140.9139684055803 97.00815623238964
4240.545600311197 151.40252201038692 100.14202100491218
4240.591025097987 161.82330954324314 96.46850205314725
4240.63645037136 157.39986955979296 95.75840848111875
4240.681876131338 141.4163124719184 94.16003910036942
4240.727302377909 143.83680194040372 99.41420949874494
4240.772729111095 140.35838374013622 96.75120825058265
4240.818156330892 130.95380609856394 98.3458540364028
4240.863584037299 134.42754171541608 95.38750417753444
4240.909012230335 153.5505299926193 84.69496568601585
4240.954440909999 140.60599209016442 90.82041922479209
4240.999870076289 150.99277002006974 87.07046334684834
4241.045299729223 135.20211590847518 78.16845738129638
4241.0907298687935 124.48370538571598 90.9839351709689
4241.13616049502 156.34827878697925 81.87183826277986
4241.1815916078995 120.62187272994267 86.74604557180606
4241.22702320743 141.24329459633393 77.65516468654742
4241.272455293632 104.75508848270479 85.31940338267698
4241.317887866497 94.30867000482381 70.30136963622063
4241.363320926042 121.43070898841984 69.7689552300159
4241.408754472268 121.62592619934323 82.36852361060654
4241.45418850517 146.22767466654864 80.72022834109596
4241.499623024771 147.59383653543347 86.20719950472892
4241.545058031066 153.1650574873526 87.66606324851506
4241.590493524055 150.7688358216498 89.37632304654743
4241.635929503757 156.66196190547674 88.03804160735406
4241.681365970162 158.250701995166 87.15803882530975
4241.726802923291 151.6871026951476 93.42350817065109
4241.772240363141 146.25167512728547 90.94749047915629
4241.81767828971 139.51769383899764 89.04056211584258
4241.863116703018 149.10785795796824 89.85794474089715
4241.908555603056 146.2833913795469 92.79939913525975
4241.953994989843 149.67272968766892 90.879184239172
4241.999434863378 152.49979579178756 92.0994221886204
4242.044875223658 154.12769347557895 86.80653600640397
4242.090316070703 140.1091345340784 78.74126538815305
4242.1357574045105 130.09664297676423 78.02095948622043
4242.18119922508 123.08466131151444 75.18337371502122
4242.226641532429 130.6832175897737 81.8244223949741
4242.272084326551 142.36073247442198 80.83430411471265
4242.3175276074635 153.55725147182937 77.61320412801877
4242.362971375164 128.10455160893525 84.20592068337957
4242.408415629653 147.10166989020004 84.06412108108705
4242.453860370948 133.89378691858295 84.81764853583084
4242.499305599041 145.916939196878 86.26344023869711
4242.544751313951 142.4878268109464 81.33413888328893
4242.590197515676 163.2062395446324 84.03099035278281
4242.635644204214 157.9658502314926 83.88140047800304
4242.681091379585 143.63026554421734 89.38204498777249
4242.726539041787 148.85522932527084 91.6046526210721
4242.7719871908175 145.8214678277919 87.86131008886956
4242.817435826697 132.63973576593327 97.61727296417484
4242.862884949415 122.3409572459552 85.52135149192685
4242.9083345589925 115.00581368519833 82.28721961674243
4242.953784655427 116.70608780929787 84.52637495646147
4242.999235238715 114.21912669056377 90.33365440116718
4243.044686308879 146.22277128179192 86.79214173230247
4243.090137865908 160.1610190241627 82.63940051975428
